Periodic_Payment,Interest_Rate,Periods,Compounding_Frequency
3437.708953884897,0.026025239561671194,6,annual
4497.390196469139,0.04196081841058182,7,quarterly
1125.2216562034957,0.022211026479279895,6,annual
3930.6789553144413,0.015747759733381307,20,annual
4519.69014064108,0.01149432707247402,21,annual
3467.5511210125965,0.018899429560953515,29,semi-annual
2033.7225296335148,0.044255026463909185,11,semi-annual
2405.900237767928,0.04949543837151823,6,semi-annual
3995.2192836211675,0.0169443719786965,5,quarterly
2467.289457590794,0.03708408781466723,2,quarterly
1032.2926243756663,0.01681547785363584,11,quarterly
1422.0731785689486,0.02283766880475007,29,monthly
2141.361480471176,0.036277501482035984,26,monthly
2572.67921275754,0.025644242387911118,13,annual
2457.2988922871227,0.035703960887961544,10,monthly
4225.71088456894,0.019718397833988835,23,quarterly
1886.3309446899789,0.04384630432298571,2,monthly
2641.253262533152,0.03140769824511906,9,quarterly
4256.907576474919,0.027947946759587457,16,annual
4173.749122137448,0.047933422128538516,2,semi-annual
1820.9012249345728,0.024065045700440317,25,semi-annual
2456.292049059569,0.043875789981555155,26,quarterly
1625.2525981715344,0.012702549260580795,27,quarterly
1360.399952809482,0.029964962567394976,18,semi-annual
3216.772744978823,0.04533482687731581,29,monthly
2277.9689694196595,0.04940232461943259,9,semi-annual
3054.7568661045957,0.04128429370854398,28,semi-annual
3351.63959431228,0.016311391428004182,21,quarterly
3424.7690704370416,0.03564991727475277,5,annual
4763.060826775356,0.024814550258689724,24,monthly
1938.596878801242,0.02060428656967006,16,annual
4592.341172919845,0.010658547315775544,20,quarterly
1205.234647332455,0.040082032685697516,4,quarterly
1121.5313564495361,0.03262167054675344,3,quarterly
1435.0722789853285,0.01101037919519133,22,annual
3574.756588338114,0.030655441742666448,9,quarterly
3121.174069833622,0.03777664485378632,19,monthly
1648.4927324283549,0.03694765898045905,10,annual
1591.6197896850615,0.033735103705159405,21,quarterly
3117.7172336932335,0.014059175624401735,8,quarterly
4836.023595057057,0.018592919553797008,27,semi-annual
1730.9200237497435,0.04586844275133923,4,monthly
2036.5180409003906,0.011517012235970797,27,monthly
1482.3331694052447,0.04238757978577609,14,semi-annual
3378.407374686097,0.022825776065461604,27,annual
4707.077159437069,0.023334820582663347,11,semi-annual
1952.060565588606,0.03144462680714414,16,quarterly
2889.6850527253364,0.032967354012303426,19,annual
4630.458234245438,0.026167029850814552,14,monthly
3833.13256229884,0.033694327782745385,3,quarterly
3113.1466538580285,0.04972420415269911,4,annual
3557.2270721799637,0.02424337239309033,15,quarterly
3923.3582809372833,0.0316345994979952,18,quarterly
3913.913808337466,0.027154707845562627,7,quarterly
2939.9084333898672,0.038375790148157736,5,quarterly
2125.9039752121616,0.021279937236374696,12,quarterly
1824.6983715892625,0.04167089177059136,14,semi-annual
4674.45551067856,0.041182848083701776,13,annual
1232.9867853100911,0.045225147944138185,17,monthly
2348.292561680109,0.02847054299121994,19,quarterly
3760.2005510492286,0.013650506970675935,29,annual
3400.2761092148985,0.038191987170101374,13,annual
2732.874400573968,0.04987808830637237,29,quarterly
1416.9314634601515,0.044202112971672966,13,quarterly
1558.1122050363008,0.017508575006483312,13,quarterly
3786.0914908678783,0.025575563690107293,6,semi-annual
2934.7864578774406,0.04730880015936499,26,semi-annual
2358.202923804415,0.023310652833387572,12,monthly
2499.174124330567,0.025821495084090526,26,quarterly
2714.7439232517977,0.04376069960436507,9,quarterly
3732.226475584066,0.01601767001972279,16,quarterly
3403.7911580992536,0.022252375955396815,9,monthly
1281.9319179912482,0.013782809313714233,12,quarterly
1629.9114363096278,0.024059100589113445,16,annual
1282.2227476893845,0.010391969814716994,23,semi-annual
1138.3605030170672,0.029677343692422052,18,monthly
4104.019671780162,0.04910141834319054,28,monthly
4403.835630651944,0.048066928181416446,6,quarterly
2664.7113289044655,0.028762400515114125,25,annual
4875.3631380895495,0.038400916219191936,19,quarterly
4454.390808945324,0.026571185552481905,28,annual
4441.540175500319,0.03904863443862352,13,monthly
2468.7375997317477,0.014373529730184971,17,annual
4817.388652417398,0.01829652301767913,17,annual
3995.719382535455,0.016399012856823256,19,semi-annual
2414.769716430898,0.028114709386294824,16,monthly
4555.331575779843,0.04358207242404778,3,monthly
1016.4491998605154,0.010950568238080263,16,quarterly
3286.3641649355322,0.041894446859309875,9,quarterly
3080.6911720087696,0.016037165555936622,10,quarterly
1327.1597621210476,0.04442946668484437,5,quarterly
4449.425958010746,0.042172862764266884,10,monthly
2126.8446704500006,0.0499111190594945,16,quarterly
2505.4003178121948,0.03623760642564749,29,semi-annual
2900.613657717636,0.017572464354949344,14,annual
4267.739321889595,0.02436243908649,13,quarterly
3379.7521230918355,0.025143237827876252,17,semi-annual
3255.8288141098274,0.030946778923889577,17,quarterly
2449.5103037023564,0.03007410168233869,25,annual
2118.7386871668787,0.043308415690304455,1,quarterly
2912.480927748711,0.026912739280968018,27,quarterly
2022.9341281263432,0.04594965283845623,5,monthly
2358.0457528171282,0.03962628510599356,22,quarterly
2761.505339787307,0.0233073490800445,16,annual
4374.003457574521,0.03019868950917709,9,semi-annual
4722.042466986155,0.04826199478204589,13,quarterly
4318.9654782239395,0.04066827935661852,23,semi-annual
3102.798859572426,0.02603134299047062,13,annual
3846.229013177102,0.026374522709374862,13,quarterly
2340.834436842747,0.039327951403065955,26,quarterly
2836.7876902171283,0.020952190817734518,29,monthly
4761.958625388818,0.015566448992320679,6,annual
2419.789919979662,0.027879791946529252,28,annual
1691.9427090295162,0.017199052932771138,13,quarterly
2888.376228071912,0.021346128929521584,18,monthly
3610.3664751663523,0.030946357609727942,9,annual
1506.0570392339832,0.04123543449455967,18,quarterly
1488.4056746904423,0.02143463522974494,1,semi-annual
2214.7795637576,0.02417352851337473,3,quarterly
4630.596405593335,0.030245348778938926,17,annual
3698.415403971851,0.04559307364584062,22,quarterly
1887.7366255204402,0.033623431360082064,25,monthly
3413.9502424876746,0.0381402495906299,14,annual
3640.959335247648,0.039309945005729034,1,semi-annual
3092.21871963138,0.017932293801228294,15,annual
4037.529842149315,0.018073998531430394,28,semi-annual
1098.9559546366277,0.012443535907176603,1,semi-annual
1764.468908415814,0.04070615918487265,5,quarterly
4865.486977700477,0.044504993483936814,11,semi-annual
2990.960007027328,0.023606990489635434,22,annual
1306.0591935741165,0.022533664812797262,8,annual
2232.7187608719787,0.018501090696495553,23,monthly
1007.0895446936267,0.018056769959663578,28,quarterly
3317.656967542457,0.04393258518177942,18,semi-annual
4997.913000398273,0.03229163823169911,3,monthly
3360.397990084285,0.01944330188854426,15,annual
3440.2917152577793,0.04188530943606626,21,monthly
2310.9064509123154,0.046296618766591344,8,monthly
1948.1301824112393,0.022499533839893074,1,monthly
3032.626288160477,0.04077364424256041,2,quarterly
4599.144667909562,0.04648324074758903,13,semi-annual
1039.0044164588037,0.04284711219567743,18,semi-annual
3278.60336896739,0.013211256859815862,19,semi-annual
2714.044285081274,0.0203636256230372,28,semi-annual
3484.717223975962,0.046571401554111796,5,monthly
4359.83210483206,0.01481906543295473,3,annual
2796.175650506473,0.0465225163664088,11,monthly
1870.7311264828227,0.030626956121661705,3,annual
2506.427947724643,0.04565834028632068,18,semi-annual
1602.205486603374,0.017466155225941016,6,quarterly
1339.5968568433557,0.045838350481649935,4,annual
2503.5053976126537,0.010386418303912888,13,annual
3502.794198445874,0.014557808131596552,20,annual
2051.3413443502013,0.03932828183228611,21,monthly
4662.736637876777,0.04780951760162655,14,quarterly
3755.805197812007,0.018678619126178415,14,monthly
3745.2538124075973,0.04034821029055248,7,semi-annual
3766.8427410265517,0.016453165323163762,24,semi-annual
1006.7379929137701,0.02434622115269713,17,quarterly
4252.027013663604,0.02229467822198499,9,annual
4670.434511773521,0.04491715088185739,23,semi-annual
1077.5919349443534,0.04113428654545691,21,monthly
3393.17596154095,0.025995052039652675,10,semi-annual
3706.3030805099143,0.013494656599419747,10,monthly
1784.9703237973654,0.04934730423027949,4,quarterly
4352.845051997163,0.04670716715807055,8,annual
3503.325657156353,0.02480204919945149,27,monthly
1900.220293318017,0.03529769398971702,1,semi-annual
4868.760466870213,0.015027170217685858,8,annual
1863.4624986960807,0.030108543600231616,10,quarterly
3714.3512277327663,0.023219652588909345,5,quarterly
2895.5591154396934,0.03700708449507512,14,monthly
3893.139290236557,0.023908836691337816,19,quarterly
1391.0364956821386,0.011723156063327024,15,monthly
4810.181022133416,0.022363727413066407,16,monthly
1817.956123231646,0.014385367836713705,11,quarterly
1881.5357569470107,0.049071296950458684,14,quarterly
3216.114141968935,0.04190070864884827,23,annual
2398.933053683484,0.04827497454408643,25,semi-annual
2768.5187426048783,0.02879928181108532,18,annual
1148.393986104942,0.02860924000224209,13,monthly
1939.5377808025098,0.0205218246378618,6,semi-annual
4094.1324669675473,0.017010645239281353,21,quarterly
4608.860616101865,0.01686316493843383,14,quarterly
1933.9097717534473,0.026636416772431885,26,semi-annual
4093.3959988593465,0.03914949334984363,7,monthly
1115.7867723176644,0.03705671994063009,6,monthly
1178.8971202280813,0.04332553440374674,19,quarterly
2572.03687354617,0.042860033847957356,13,quarterly
1591.6445829386028,0.017667613602450963,29,annual
1664.5542745747553,0.04878794866622934,18,annual
3509.5880992672064,0.03400658557805475,4,semi-annual
4432.657075487248,0.042112909178631995,13,semi-annual
4115.868967092207,0.023351654086506777,7,quarterly
2345.9752334296945,0.02209442616090806,5,quarterly
4500.863868093635,0.013130883771343048,12,semi-annual
4365.3836814643455,0.02820703189286365,4,monthly
3096.8467872953147,0.043614553539127014,7,quarterly
2903.504250660111,0.03725609232428673,16,annual
1233.8496746285075,0.049152896950483194,18,monthly
1602.100278625714,0.04826700057517097,13,semi-annual
1341.6527981129875,0.02664536159055346,22,semi-annual
3107.0900082944563,0.027100735423629063,17,semi-annual
3706.5539849290353,0.03877168627153993,13,semi-annual
3475.1280417873973,0.016212912930911545,26,quarterly
4491.540974523208,0.04477190858328506,19,semi-annual
3634.809615752588,0.04799666476228461,10,annual
4318.830764062286,0.036592527640355844,6,quarterly
1561.7007382947747,0.014449789020735158,6,monthly
1686.5922984488743,0.020801508064344318,10,quarterly
4673.649110872253,0.024868971124068048,28,quarterly
2418.818727917266,0.043822740764803,22,semi-annual
1867.9950669829766,0.024661106988417388,8,quarterly
4648.276941165699,0.035774578588349426,18,monthly
4880.418097555328,0.04607082902527628,9,annual
3551.0785834603494,0.03769539588938702,3,annual
2553.3544044456034,0.016085316487853073,3,annual
3753.5430215944866,0.03723311384389721,7,semi-annual
1062.2315076112407,0.024335630388159057,28,quarterly
1578.8491471270531,0.02073088019151586,25,monthly
2474.857776469429,0.045388980544987245,21,annual
4328.898005653111,0.01018889310241244,14,semi-annual
2217.263625486302,0.03778269093216021,16,quarterly
1231.487566995503,0.036423989877212654,18,quarterly
2514.9410933355357,0.03637269574660945,11,annual
1965.0166099272747,0.028146171305906943,21,quarterly
1224.239752283013,0.04627320173217126,1,semi-annual
2595.6970301890087,0.025836956740839988,5,annual
2405.6855677604062,0.010243116435568158,6,quarterly
3935.359923756843,0.02944228087025795,27,semi-annual
1252.8192848676638,0.038538666226028806,11,monthly
2516.2177848956444,0.036351973272210715,29,monthly
2369.734091258587,0.030135702186692093,15,annual
3587.2860997373855,0.04442848295527545,10,semi-annual
4551.683084173126,0.04404869814975597,20,semi-annual
1571.9591605106448,0.04257213868736777,16,annual
4265.015005599294,0.02789391229897433,11,annual
3438.893611005065,0.03536531239151219,20,quarterly
1116.9707760559052,0.04231942573455045,4,semi-annual
4067.5547166649744,0.012802164057675034,1,monthly
3150.7521321357035,0.013758507956448791,10,semi-annual
4199.715298320499,0.028661340063888895,25,quarterly
2635.4721314777853,0.011143514780684245,25,monthly
3662.0111751522063,0.02770586817791277,6,annual
1795.2168215421543,0.018833564243279942,17,annual
1767.378298991955,0.03781075954909289,29,quarterly
2361.0496325024606,0.032446681823495103,27,quarterly
3077.762025310859,0.03709561498606021,21,monthly
3866.107162317309,0.025373374955282933,20,monthly
3667.2192910893104,0.021058316510725223,13,semi-annual
4285.378252673407,0.0208713307299877,13,annual
2705.587663132318,0.026508649700158024,3,monthly
4650.117017783339,0.024919746105105334,18,annual
1436.6708964009013,0.03980789794264054,4,semi-annual
1748.8132352176274,0.017700037613852287,16,monthly
3734.870301159794,0.024079976268037616,15,quarterly
2015.0907202486947,0.010852315467468183,9,monthly
1658.3621848136825,0.03485769199929686,28,annual
4545.974979731429,0.04801402369432215,15,monthly
1273.6033859286451,0.04112910841894006,27,semi-annual
4965.884429742848,0.048164790323320696,3,monthly
4450.357245480428,0.03290224997848916,19,semi-annual
4473.0309894092115,0.010091311246505587,20,quarterly
3514.852250183099,0.014540479392000956,6,semi-annual
1899.422719339776,0.021297443087973156,8,monthly
4192.366218908877,0.013917066220353927,26,annual
1215.2022606972262,0.026589163894751515,9,semi-annual
3328.46137979138,0.02867714574871462,25,semi-annual
2756.6385405528067,0.018398071891683156,11,monthly
4001.627327919051,0.029065361705550595,25,monthly
1095.072528784402,0.023272664067366493,29,monthly
2547.142014986958,0.04917423074485148,9,monthly
2908.377606109976,0.04933758891512523,15,monthly
1609.4369019102216,0.0425825086358269,4,semi-annual
2658.880747133794,0.033004894293750725,28,monthly
4641.910744245293,0.04518364606050485,18,monthly
2874.536896780088,0.04347165441519249,26,monthly
2007.1047104666663,0.04628021876327486,16,annual
3129.3402441267044,0.011724320300786685,12,quarterly
1243.3697383355113,0.038853251989802155,5,quarterly
2177.074171054697,0.017667842768467824,26,semi-annual
4134.546966761353,0.04425170124834923,12,semi-annual
3567.65700098501,0.03578255192328526,14,monthly
1095.939406350841,0.022273648141309978,29,semi-annual
3279.5039948207236,0.016294460407094168,22,monthly
1869.360321773768,0.03397598715791881,8,annual
4902.999263314309,0.011115402030990712,10,monthly
4134.747982773813,0.04166188897784327,5,semi-annual
1511.6323969108184,0.02286377053398307,14,semi-annual
2542.1827107239787,0.04091227513259934,19,annual
2959.8785260186824,0.013371356282117533,12,monthly
1729.4868551688996,0.049856283789652754,18,semi-annual
3817.1354138552924,0.03853238788973335,8,monthly
4365.515041075257,0.04197640019398761,1,quarterly
1017.858381558256,0.044995807909486284,24,annual
1532.8935525394973,0.028358086744669428,14,annual
2133.8513566174206,0.022560038359953044,14,quarterly
4936.440910619132,0.032545866779705925,11,monthly
2618.1115140006623,0.015143520945698858,17,monthly
1681.0078519050126,0.04457506569079808,13,quarterly
1483.708471888211,0.012037915755036757,19,quarterly
4605.4246547430275,0.01083675222941242,14,monthly
4240.976337769937,0.03429871225406496,27,quarterly
3477.202429225322,0.031691192923826716,28,monthly
3158.7826282774354,0.049700015984590645,7,quarterly
4108.615046121466,0.04338653793093346,3,monthly
2272.6021532146697,0.03148073515786839,12,quarterly
3559.418628565187,0.04555269930326335,6,quarterly
3947.38176556787,0.012050172211335313,7,monthly
3302.5949049747105,0.031560357649591794,25,monthly
1674.927813941896,0.02609329782895331,6,quarterly
4943.619185604325,0.01177644168560073,17,monthly
4244.782246862122,0.015650162001603143,25,quarterly
2962.5077729604,0.01066172761004994,22,annual
3479.880702326345,0.03093773882914918,2,semi-annual
4040.3039626599366,0.011724572092934933,22,quarterly
2834.3407346384292,0.0276353058870036,1,annual
3956.464819507004,0.03517323968314398,18,quarterly
4091.711591333792,0.04820225224725196,11,semi-annual
2836.029558089555,0.012125371454470733,26,semi-annual
1751.0725112873952,0.028272644746883048,2,semi-annual
3391.0683148246194,0.043766903685635614,15,quarterly
3217.1553571538802,0.04959144044509803,9,quarterly
3001.9747432772438,0.013170173647904099,27,monthly
1234.3280926947732,0.013475940701184786,25,monthly
4110.252777322155,0.04768856835304735,15,annual
3154.833014260469,0.04937258426848246,14,semi-annual
2722.605809073544,0.017669574529979228,21,quarterly
4259.568882188236,0.012901862426676796,19,annual
1787.5387642522674,0.019813892234083714,18,semi-annual
2086.725432526979,0.02789994803297076,6,monthly
3558.908174926449,0.03925826740117348,9,annual
2560.232149207466,0.037946263936512944,27,monthly
2212.2771568230946,0.03668109902433475,19,annual
2018.463740406079,0.04769600173084014,29,quarterly
2942.9231466515103,0.01145555397892927,22,quarterly
4102.147489203875,0.03419185309092903,27,annual
4221.303832070275,0.016264115432734372,8,quarterly
4162.27880274187,0.04234581042018601,1,annual
4542.581002696101,0.044326017616938176,6,semi-annual
1202.967322557686,0.03512131704621933,22,quarterly
4928.867439640046,0.013861494492564247,8,quarterly
2705.8459671543887,0.015953267403159943,8,monthly
1771.928431783118,0.029351509615923664,7,monthly
4880.091133470526,0.04692508216694637,18,quarterly
4300.729291504527,0.017625427331540718,24,semi-annual
4718.894209535272,0.04586450664262429,22,quarterly
3092.6149030150527,0.049450853295082677,28,annual
3990.9673984616543,0.010727990991832824,20,semi-annual
3077.856151097134,0.015500037263237308,5,monthly
3157.8004552458224,0.02007783763389197,9,monthly
4806.003857628144,0.01801107258771146,10,monthly
3953.4279345683913,0.03810534127443839,18,monthly
3267.1112273899707,0.032576398226501775,2,monthly
2570.94105772856,0.01699733679646992,12,semi-annual
1657.310554457645,0.02934040572877284,6,semi-annual
1462.9214983016686,0.028907006954069864,18,quarterly
2198.664582146488,0.011934925517578573,28,annual
3771.2173807892977,0.03917588496473495,21,annual
1766.2104750628384,0.015050420810337695,16,monthly
1525.8485463628247,0.016192797770163487,1,quarterly
1311.0295078925596,0.027476689426853003,24,monthly
4384.997520160639,0.03552453825032261,11,quarterly
1964.7592870418835,0.040136458702573936,11,annual
1803.4018563438128,0.04988789537221647,15,monthly
2563.415471570287,0.029511833684032734,22,semi-annual
3517.9448019429096,0.04941780926530452,6,monthly
3345.039028939211,0.03358547916630701,7,annual
4694.631227520181,0.03700263019286478,17,annual
3727.888521526189,0.02420380413311024,5,annual
3247.8862003903787,0.023036102872569755,6,monthly
3846.392668899729,0.03473815447722905,10,semi-annual
3654.893952360479,0.04389717601904837,23,semi-annual
4069.913276911848,0.04566908442103127,10,semi-annual
3289.7052513932313,0.03391014769883497,15,quarterly
4229.163180219533,0.024228961855694932,26,annual
4600.229219741377,0.022010180332051994,6,semi-annual
3785.9073176582665,0.01218448356329986,19,monthly
2430.4794321675286,0.0481852144449349,21,semi-annual
2119.912942411432,0.030518573742557446,29,semi-annual
3548.742660847626,0.03004432166933805,7,annual
3525.7165530978486,0.03235465818885596,17,semi-annual
1095.6422554065166,0.01699269646676883,28,monthly
3988.4375585111843,0.016985406110590212,26,quarterly
1887.497947311002,0.012385615880581274,21,semi-annual
1217.9606485617453,0.027723856980608176,4,semi-annual
1612.7968302496445,0.0211127798229888,16,quarterly
3627.1235538949054,0.04777993830800611,20,quarterly
3092.218752395038,0.014214298492367276,25,monthly
4387.750966519549,0.013597466154276833,17,monthly
1425.0109999639617,0.012218259182626263,26,monthly
4318.066562233764,0.046427702821688434,13,annual
3603.6715998795303,0.01700251226938045,2,quarterly
1859.7181756004582,0.02041273835579583,21,monthly
3947.6224626882254,0.02094987173685574,4,monthly
3965.3331516835547,0.04975638158832652,20,annual
1432.00633792953,0.011836049499383244,28,quarterly
2065.7872440840374,0.03241647556878092,3,quarterly
3555.4596157073292,0.010861916339631175,26,quarterly
2522.2986520633253,0.03933986985903113,13,annual
4060.979784099204,0.028177423210149377,19,annual
3144.169763230502,0.023275327359829255,2,annual
4427.988299323071,0.016368543127979054,25,monthly
1444.104061631653,0.028843484381154506,13,monthly
3934.9870898496006,0.011715688110327985,9,monthly
2858.5598802758705,0.04558031143444836,28,annual
3077.563823298545,0.03934192971070309,23,quarterly
2136.1822484886984,0.04034863226054025,16,quarterly
2076.252614730448,0.03355102777362549,17,semi-annual
1759.2152615535315,0.04661207255070275,10,semi-annual
2493.382730235097,0.048814259212813106,9,monthly
1955.9513799699876,0.03779146202357423,29,semi-annual
1758.91230519457,0.041282174401963516,28,quarterly
4847.183650423965,0.04966480603362219,26,semi-annual
2789.6571299306356,0.01201645880333711,25,annual
3712.4893304524876,0.04372154391894594,7,annual
2496.5926340307165,0.024018851419213824,23,monthly
3279.1749752255496,0.04544087355598807,4,quarterly
2996.8084361345304,0.0378077298665366,11,semi-annual
3450.752593403163,0.020363960933692193,10,monthly
3890.9150177957004,0.022241798779927144,20,semi-annual
3655.636823005256,0.03620458897331978,25,quarterly
4048.4135545988074,0.035477150225188686,16,annual
1585.2176316490113,0.011368065181247364,5,quarterly
1376.1245620141715,0.034227179294552885,3,quarterly
2355.5977323170273,0.03681052139164362,15,monthly
2927.3114435003617,0.015983187659546275,8,monthly
1897.6103457172944,0.04606731866505859,8,semi-annual
4092.898119879792,0.019707628017720063,3,quarterly
3878.223776892366,0.04140598758751153,17,annual
4654.315673187204,0.01057606699681323,9,quarterly
3915.8407905813074,0.026032694001418215,24,monthly
1428.5812714475878,0.01791473170486673,12,semi-annual
3659.9792953362494,0.018840715698930588,27,annual
2648.2373508464616,0.025327453331622434,14,semi-annual
2038.4591085465754,0.01055083436156643,28,annual
3407.8056896079884,0.028684864114606648,3,quarterly
2208.760669357308,0.03812417095471821,8,semi-annual
3123.4253027235018,0.03648491607710689,2,quarterly
3303.909541425637,0.04534329558679649,22,annual
3116.267661270195,0.01397900274993328,11,quarterly
1042.7460810141115,0.03069834573438035,12,annual
2394.9556566679958,0.02817314566246206,8,monthly
4161.849057130682,0.043700935319896356,9,annual
2387.5825765845602,0.04112579320377933,2,semi-annual
3037.5179990921224,0.03640068459381434,2,semi-annual
2386.5283187650557,0.04241033453223395,10,monthly
1796.9516299538072,0.047194176508892814,11,monthly
1799.0138826611474,0.025372035479974634,3,monthly
3995.438338561608,0.010467875580424493,27,quarterly
3511.810638547344,0.04354069793326214,11,quarterly
4728.228164355833,0.02332144384650446,26,monthly
2684.0186397481493,0.04541678442182033,25,monthly
3546.2690374900953,0.03841585585258183,23,annual
2874.1583033599336,0.030935642163939715,15,annual
2895.751491476248,0.030232873924423503,12,semi-annual
4416.349502403509,0.049588208354658464,26,monthly
2817.210974994041,0.018190001489999878,29,annual
4712.6672025251355,0.025091370898341764,2,quarterly
3482.029028590557,0.028797974510370097,13,semi-annual
1341.6971718845746,0.028256291510823095,5,semi-annual
1271.9316642036179,0.04316699845990698,22,monthly
4929.256849378724,0.042003970023095624,18,annual
2597.4375441791262,0.04675776005723648,16,semi-annual
3349.8353274022866,0.018553237317955436,23,annual
2726.344278680769,0.035362729794533226,25,semi-annual
1635.5857539784279,0.03091935735367668,2,semi-annual
1502.2068122037351,0.031993926931985286,21,annual
1850.784610499833,0.02744457365988797,24,annual
3421.3512449182226,0.03417385791306069,3,semi-annual
3186.134349503035,0.035163497810772354,7,semi-annual
2314.3537291460193,0.02625907635578486,28,semi-annual
1176.6969588326726,0.031130547838434074,7,annual
2296.112200448914,0.023882765319320508,26,annual
2593.2132946096117,0.018693636330931854,16,annual
4025.695131736271,0.03950039749155359,11,annual
3949.9359579736933,0.04026543498375027,8,semi-annual
1885.6323861441301,0.029462983679316025,21,semi-annual
1910.6958079769947,0.042224929348483375,4,semi-annual
3511.5313095510783,0.021847439434680208,11,annual
3607.1053895811588,0.03219181186526957,5,annual
3244.4111042820764,0.03546750646708875,24,semi-annual
1447.8855213111751,0.010539260834945004,1,quarterly
2142.8805935663618,0.017169081458811658,5,quarterly
1126.8128458442925,0.04354713311637924,23,quarterly
4046.3765898906136,0.037759115147907536,19,semi-annual
4226.01370945794,0.04577149920866837,27,monthly
4681.922397644899,0.024706567773664992,5,semi-annual
1351.6622671361818,0.044442122367599195,10,semi-annual
4624.85182489815,0.018929718283041692,10,semi-annual
4673.700892108744,0.03217866641429027,12,annual
4990.823969728737,0.039460199606425335,13,semi-annual
4111.554272177213,0.04754095828037166,7,quarterly
2050.5513425642107,0.04532232980808921,26,monthly
2058.235478875754,0.04956201350138345,16,semi-annual
3752.8675108359776,0.04618105084155737,1,monthly
3718.9306466486833,0.034203804025628434,15,monthly
3641.316802381884,0.027238982296353867,23,quarterly
2412.4834729619815,0.011386914308990623,24,monthly
3079.1891131218295,0.02306725736065597,1,semi-annual
2205.989916535197,0.020260543570510776,22,quarterly
3387.162861665275,0.025196431196870907,12,semi-annual
4089.6087090108417,0.023022004134170236,10,semi-annual
3794.7851189385783,0.0488824539082445,19,annual
2730.021313139221,0.014935284366518982,6,quarterly
3098.9136042252044,0.03881494485930309,14,annual
4089.673986637434,0.026859136402694238,4,annual
1931.4116366134458,0.029246011281174204,27,semi-annual
1885.1943960061908,0.014323747408497414,5,semi-annual
2939.9472525441497,0.029212928221873366,9,monthly
2976.54591312267,0.02472356445020825,19,semi-annual
1093.8909917280673,0.04405846263755726,17,semi-annual
3327.785355600424,0.012589128419269935,13,quarterly
2670.9657292022594,0.015323261136115388,9,annual
3305.5188199425456,0.023869977067483755,8,semi-annual
4659.294695756297,0.03653060866923733,14,monthly
2332.472332156981,0.028085531231854845,21,semi-annual
1431.3433769917942,0.012978445039048925,22,quarterly
1826.0747551583058,0.02318371100578702,8,semi-annual
2226.1482316488728,0.029548067343367575,11,quarterly
4453.880383812391,0.02539589818805834,12,semi-annual
3196.2971684549216,0.04115856579819609,19,monthly
4980.328266004696,0.01730660955771841,21,monthly
2140.1280637620234,0.047543333175777774,3,quarterly
1274.907264475476,0.028237444350384278,10,semi-annual
2204.752545141153,0.02221113531079562,3,quarterly
4970.37972979191,0.025825359488780328,7,semi-annual
3972.3966589525244,0.032568544266121796,29,semi-annual
4660.2453985991415,0.011412487517277175,8,annual
3379.378934835842,0.046402175776035254,1,semi-annual
2101.453801519294,0.011093045499637365,7,quarterly
4817.725515829523,0.04513184944595013,6,semi-annual
1916.6258094991672,0.02084331805868391,13,semi-annual
2588.456136131258,0.011805265071048114,5,annual
2173.5512280777666,0.033853319020449364,22,quarterly
3573.836196973277,0.043363271247518695,29,semi-annual
2672.038903830703,0.047390588343956416,18,quarterly
4828.43283337809,0.04342468743346416,24,quarterly
4869.680314878347,0.012474667600681354,14,monthly
1387.6560720574607,0.021796713408090154,6,quarterly
4713.332370154754,0.042293115235886365,25,semi-annual
4191.984060686186,0.042032485967459274,27,monthly
3849.349744534705,0.01967181325116192,21,monthly
2451.1439254135566,0.038384881695539684,6,annual
3718.2289594599715,0.046439616019795814,3,annual
4242.665735683073,0.020925342871736217,29,annual
4321.698983829201,0.015369641371017094,11,semi-annual
4223.102474012215,0.01350761608234179,8,quarterly
2280.094360238997,0.03643199153466664,7,quarterly
1740.051968097337,0.03467363074239794,25,quarterly
3175.1014024916362,0.0317836093131019,5,semi-annual
2016.9040836176882,0.030011845065720084,7,annual
4139.9407293255645,0.04189802328861405,11,quarterly
1178.679946094892,0.018668991377038452,3,semi-annual
2701.634190618112,0.014869602737445229,26,monthly
4114.352116090751,0.039611505901538516,19,annual
1322.2364163505902,0.03558762146022159,29,annual
3747.9165811434145,0.03886434833317127,1,annual
1924.253025989219,0.028590810233131536,16,quarterly
1509.5755711956695,0.03147885529196168,15,quarterly
2231.5474183353563,0.013434299512743726,2,annual
1077.3449919767097,0.019413201284387505,13,semi-annual
3520.089989147294,0.037284942902510936,20,monthly
2331.635531560379,0.010440106105291566,26,semi-annual
4974.844797845593,0.0464381439596392,14,semi-annual
1391.357387782573,0.043493656121802476,4,semi-annual
4579.537103368148,0.03868865870471749,12,monthly
2991.830994756513,0.03169470823820142,15,annual
1470.8028763720451,0.021968350221904347,23,semi-annual
4424.469364594786,0.04802817063965813,11,semi-annual
1444.182254607409,0.02051004873177205,20,monthly
3583.4371230518877,0.02543860041419543,19,annual
1980.8702504388548,0.03521538676759706,17,annual
2796.4701768253217,0.02445796583406218,6,semi-annual
3292.0796922617446,0.03120343771864343,12,annual
4678.7018383506,0.044100661597762776,22,annual
2138.055041950448,0.030843477413486114,4,quarterly
2550.7793861131663,0.026230724258129515,27,annual
1798.3830831648713,0.033026823618749396,20,semi-annual
2374.4865413100174,0.022207372853134344,8,semi-annual
